Danh mục,Tên sản phẩm,Giá,Link
RAM,Ram G.Skill Ripjaws V 1x8GB 4600mhz (F4-4600C19D-16GVKE),1490000 đ,https://gearvn.com/products/ram-g-skill-ripjaws-v-1x8gb-4600mhz-f4-4600c19d-16gvke
RAM,Ram Corsair Vengeance Pro RGB 16GB (2x8GB) 3200 White (CMW16GX4M2E3200C16W),1790000 đ,https://gearvn.com/products/16g-ddr4-2x8g-3200-corsair-vengeance-rgb-pro-cl16-18-18-38
RAM,RAM Kingston Fury Beast RGB 16GB (2x8GB) bus 5600 DDR5 (KF556C40BBAK2-16),2190000 đ,https://gearvn.com/products/ram-kingston-fury-beast-rgb-16gb-2x8gb-bus-5200-ddr5-kf556c40bbak2-16
RAM,Ram G.Skill Trident Z 1x16GB RGB 3000 (F4-3000C16D-32GTZR),2290000 đ,https://gearvn.com/products/16g-ddr4-1x16g-3200-g-skill-trident-z-rgb
RAM,Ram Corsair Dominator Platinum 16GB (2x8GB) RGB 3200 White (CMT16GX4M2C3200C16W),2390000 đ,https://gearvn.com/products/16g-ddr4-2x8g-3200-corsair-dominator-platinum-rgb-white
RAM,Ram Corsair Dominator Platinum 16GB (2x8GB) RGB 3200 (CMT16GX4M2E3200C16),2490000 đ,https://gearvn.com/products/16g-ddr4-2x8g-3200-corsair-dominator-platinum-rgb
RAM,Ram Corsair Vengeance RS RGB 2x16GB 3600 (CMG32GX4M2D3600C18),2590000 đ,https://gearvn.com/products/32gb-ddr4-2x16gb-3200-ram-corsair-vengeance-pro-rs-rgb
RAM,Ram Corsair Vengeance RGB 32GB (2x16GB) 5600 DDR5 (CMH32GX5M2B5600C36K),3390000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-32gb-2x16gb-5600-ddr5-cmh32gx5m2b5600c36k
RAM,Ram Corsair Dominator 32GB (2x16GB) RGB 3200 (CMT32GX4M2E3200C16),3390000 đ,https://gearvn.com/products/32g-ddr4-2x16g-3200-corsair-dominator-platinum-rgb-cl16-18-18-37
RAM,Ram Corsair Vengeance RS RGB 64GB (2x32GB) 3200 (CMG64GX4M2E3200C16),3490000 đ,https://gearvn.com/products/64gb-ddr4-2x32gb-3200-ram-corsair-vengeance-rs-rgb
RAM,Ram PNY XLR8 MAKO 2x16GB 6000 RGB White D5,3590000 đ,https://gearvn.com/products/ram-pny-xlr8-mako-2x16gb-6000-rgb-white-d5
RAM,RAM V-Color MANTA XFinity RGB 32GB (2x16GB) 6000 DDR5 (TMXFL1660836KWK),3590000 đ,https://gearvn.com/products/ram-v-color-manta-xfinity-rgb-32gb-6000-ddr5
RAM,RAM V-Color MANTA XFinity RGB 32GB (2x16GB) 6000 DDR5 White (TMXFL1660836WWK),3590000 đ,https://gearvn.com/products/ram-v-color-manta-xfinity-rgb-32gb-6000-ddr5-white
RAM,RAM G.Skill Trident Z5 RGB 32GB (2x16GB) 6400 DDR5 Silver (F5-6400J3239G16GX2-TZ5RS),3590000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-rgb-32gb-2x16gb-6400-ddr5-silver-f5-6400j3239g16gx2-tz5rs
RAM,Ram Corsair Dominator 32GB (2x16GB) RGB 3200 White (CMT32GX4M2E3200C16W),3590000 đ,https://gearvn.com/products/32g-ddr4-2x16g-3200-corsair-dominator-platinum-rgb-cl16-20-20-38
RAM,Ram Corsair Vengeance RGB 32GB (2x16GB) 5600 DDR5 (CMH32GX5M2B5600C40K),3590000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-32gb-2x16gb-5600-ddr5-cmh32gx5m2b5600c40k
RAM,RAM G.Skill Trident Z5 RGB 2x16GB 6000mhz DDR5  Silver (F5-6000J3636F16GX2-TZ5RS),3690000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-6000-ram-ddr5-g-skill-trident-z5-rgb-silver-cl36
RAM,Ram Corsair Vengeance RGB White 32GB (2x16GB) 5600 DDR5 (CMH32GX5M2B5600C40W),3690000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-white-32gb-2x16gb-5600-ddr5-cmh32gx5m2b5600c40w
RAM,RAM Team T-Force Delta TUF RGB 32Gb (2x16Gb) 5200 DDR5,3790000 đ,https://gearvn.com/products/ram-teamgroup-t-force-delta-tuf-rgb-32gb-2x16gb-5200-ddr5
RAM,Ram Corsair Vengeance RGB White 32GB (2x16GB) 6000 DDR5 (CMH32GX5M2E6000C36W),3890000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-white-32gb-2x16gb-6000-ddr5-cmh32gx5m2e6000c36w
RAM,RAM Kingston Fury Beast RGB 32GB (2x16GB) bus 5600 DDR5 (KF556C40BBAK2-32),3990000 đ,https://gearvn.com/products/ram-ddr5-kingston-fury-beast-2-x-16gb-bus-5600
RAM,RAM G.Skill Trident Z5 RGB 32GB (2x16GB) 5600 DDR5 Silver CL40 (F5-5600J4040C16GX2-TZ5RS),3990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-rgb-32gb-2x16gb-5600-ddr5-silver-f5-5600j4040c16gx2-tz5rs
RAM,Ram G.Skill Trident Z RGB Royal Elite Gold 2x8GB 3600 (F4-3600C16D-16GTEGC),4190000 đ,https://gearvn.com/products/16g-ddr4-2x8g-3600-g-skill-trident-z-royal-elite-gold
RAM,RAM Adata XPG Lancer 1x16GB 6000mhz DDR5 (AX5U6000C4016G-DCLARBK),4490000 đ,https://gearvn.com/products/16gb-ddr5-1x16g-6000-ram-adata-xpg-lancer-rgb
RAM,Ram G.Skill Trident Z RGB Royal Elite Silver 2x8GB 3600 (F4-3600C16D-16GTESC),4490000 đ,https://gearvn.com/products/16g-ddr4-2x8g-3600-g-skill-trident-z-royal-elite-silver
RAM,RAM Corsair Dominator Platinum 32GB (2x16GB) RGB 5600 DDR5 White (CMT32GX5M2B5600C36W),4590000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-32gb-2x16gb-rgb-5600-ddr5-white
RAM,RAM Corsair Dominator Platinum 32GB (2x16GB) RGB 5600 DDR5 (CMT32GX5M2B5600c36),4690000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-5600-ram-corsair-dominator-platinum-rgb-ddr5-cl36-1
RAM,Ram Corsair Vengeance RGB Black 48GB (2x24GB) 5200 DDR5 (CMH48GX5M2B5200C38),4990000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-black-48gb-2x24gb-5200-ddr5-cmh48gx5m2b5200c38
RAM,RAM G.Skill Trident Z5 ROYAL RGB 32GB (2x16GB) 6400 DDR5 Silver (F5-6400J3239G16GX2-TR5S),4990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-royal-rgb-32gb-2x16gb-6400-ddr5-silver-f5-6400j3239g16gx2-tr5s
RAM,RAM Corsair Dominator Platinum 32GB (2x16GB) RGB 6000 DDR5 (CMT32GX5M2X6000C36),4990000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-32gb-2x16gb-rgb-6000-ddr5
RAM,RAM Corsair Dominator Platinum 32GB (2x16GB) RGB 6200 DDR5 (CMT32GX5M2X6200C36),5190000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-32gb-2x16gb-rgb-6200-ddr5-cmt32gx5m2x6200c36
RAM,RAM Corsair Dominator Titanium Black 32GB (2x16GB) RGB 6000 DDR5 (CMP32GX5M2B6000C30),5590000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-black-32gb-2x16gb-rgb-60000-ddr5-cmp32gx5m2b6000c30
RAM,RAM Corsair Dominator Titanium White 32GB (2x16GB) RGB 6000 DDR5 (CMP32GX5M2B6000C30W),5890000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-white-32gb-2x16gb-rgb-60000-ddr5-cmp32gx5m2b6000c30w
RAM,Ram Corsair Vengeance RGB 64GB (2x32GB) 5600 DDR5 White (CMH64GX5M2B5600C40W),5990000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-64gb-5600-ddr5-white
RAM,RAM Corsair Dominator Titanium White 32GB (2x16GB) RGB 7200 DDR5 (CMP32GX5M2X7200C34W),6190000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-white-32gb-2x16gb-rgb-7200-ddr5-cmp32gx5m2x7200c34w
RAM,RAM TeamGroup T-Force XTreem 2x16GB 8000Mhz Black DDR5,6390000 đ,https://gearvn.com/products/ram-teamgroup-t-force-xtreem-2x16gb-8000mhz-ddr5
RAM,RAM G.Skill Trident Z5 RGB 64GB (2x32GB) 6000 DDR5 Silver (F5-6000J3040G32GX2-TZ5RS),6990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-rgb-64gb-2x32gb-6000-ddr5-silver-f5-6000j3040g32gx2-tz5rs-1
RAM,RAM G.Skill Trident Z5 RGB 32GB (2x16GB) 5600 DDR5 Black (F5-5600J3636C16GX2-TZ5RK),6990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-rgb-32gb-2x16gb-5600-ddr5-black-f5-5600j3636c16gx2-tz5rk
RAM,RAM Kingston Fury Beast RGB 64GB (2x32GB) bus 5600 DDR5 (KF556C40BBAK2-64),6990000 đ,https://gearvn.com/products/ram-kingston-fury-beast-rgb-64gb-2x32gb-bus-5600-ddr5-kf556c40bbak2-64
RAM,RAM Corsair Dominator Platinum 64GB (2x32GB) RGB 5600 DDR5 (CMT64GX5M2B5600C40),7290000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-64gb-2x32gb-rgb-5600-ddr5-cmt64gx5m2b5600c40
RAM,Ram GIGABYTE Aorus Memory 32GB (2x16GB) 5200 DDR5 (GP-ARS32G52D5),7450000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-5200-ram-gigabyte-aorus-memory
RAM,RAM Corsair Dominator Platinum White 64GB (2x32GB) RGB 5600 DDR5 (CMT64GX5M2B5600C40W),7490000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-64gb-2x32gb-rgb-5600-ddr5-cmt64gx5m2b5600c40-1
RAM,RAM Corsair Dominator Platinum 64GB (2x32GB) RGB 6000 DDR5 (CMT64GX5M2B6000C40),7590000 đ,https://gearvn.com/products/ram-corsair-dominator-platinum-64gb-2x32gb-rgb-6000-ddr5-cmt64gx5m2b6000c40
RAM,RAM G.Skill Trident Z5 Royal RGB 64GB (2x32GB) 6400 DDR5 Silver (F5-6400J3239G32GX2-TR5S),7990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-royal-rgb-64gb-2x32gb-6400-ddr5-silver-f5-6400j3239g32gx2-tr5s
RAM,RAM G.Skill Ripjaws S5 32GB (2x16GB) 5600 DDR5 Black (F5-5600U3636C16GX2-RS5K),8780000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-5600-ram-g-skill-ripjaws-s5-ddr5-black
RAM,Ram Corsair Vengeance RGB 96GB (2x48GB) 5600 DDR5 Black (CMH96GX5M2B5600C40),8790000 đ,https://gearvn.com/products/ram-corsair-vengeance-rgb-96gb-2x48gb-5600-ddr5-black-cmh96gx5m2b5600c40
RAM,RAM TeamGroup T-Force XTreem ARGB 2x24GB 8000Mhz DDR5,8990000 đ,https://gearvn.com/products/ram-teamgroup-t-force-xtreem-argb-2x24gb-8000mhz-ddr5
RAM,RAM Corsair Dominator Titanium White 64GB (2x32GB) RGB 6000 DDR5 (CMP64GX5M2B6000C30W),8990000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-white-64gb-rgb-6000-ddr5
RAM,RAM Corsair Dominator Titanium Black 64GB (2x32GB) RGB 6000 DDR5 (CMP64GX5M2B6000C30),8990000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-black-64gb-2x32gb-rgb-6000-ddr5-cmp64gx5m2b6000c30
RAM,RAM Corsair Dominator Titanium White 64GB (2x32GB) RGB 6600 DDR5 (CMP64GX5M2X6600C32W),9290000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-white-64gb-2x32gb-rgb-6600-ddr5-cmp64gx5m2x6600c32w
RAM,RAM Corsair Dominator Titanium Black 64GB (2x32GB) RGB 6600 DDR5 (CMP64GX5M2X6600C32),9290000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-black-64gb-2x32gb-rgb-6600-ddr5-cmp64gx5m2x6600c32
RAM,RAM G.Skill Ripjaws S5 32GB (2x16GB) 5600 DDR5 White (F5-5600U3636C16GX2-RS5W),9980000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-5600-ram-g-skill-ripjaws-s5-ddr5-white-cl36
RAM,Ram GIGABYTE Aorus RGB Memory 32GB (2x16GB) 6000 DDR5 (GP-ARS32G60D5R),10990000 đ,https://gearvn.com/products/ram-gigabyte-aorus-rgb-memory-32gb-2x16gb-6000-ddr5
RAM,RAM Kingston FURY Renegade RGB 48GB (2x24GB) Limited Edition bus 8000 DDR5 (KF580C36RLAK2-48),10990000 đ,https://gearvn.com/products/ram-kingston-fury-renegade-rgb-48gb-limited-edition-bus-8000-ddr5
RAM,RAM G.Skill Trident Z5 RGB 32GB (2x16GB) 5600 DDR5 Black CL30 (F5-5600J3036D16GX2-TZ5RK),11990000 đ,https://gearvn.com/products/ram-g-skill-trident-z5-rgb-32gb-2x16gb-5600-ddr5-black-cl30-f5-5600j3036d16gx2-tz5rk
RAM,RAM DDR5 G.Skill Trident Z5 RGB 16GB (2x16GB ) 6000mhz Silver (F5-6000U4040E16GX2-TZ5RS),11990000 đ,https://gearvn.com/products/32gb-ddr5-2x16gb-5200-ram-g-skill-trident-z5-rgb-ddr5
RAM,RAM Corsair Dominator Titanium Black 96GB (2x48GB) RGB 6600 DDR5 (CMP96GX5M2B6600C32),13290000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-black-96gb-2x48gb-rgb-6600-ddr5-cmp96gx5m2b6600c32
RAM,RAM Corsair Dominator Titanium White 96GB (2x48GB) RGB 6600 DDR5 (CMP96GX5M2B6600C32W),13490000 đ,https://gearvn.com/products/ram-corsair-dominator-titanium-white-96gb-2x48gb-rgb-6600-ddr5-cmp96gx5m2b6600c32w
GPU,ASUS ROG Astral GeForce RTX 5080 16GB GDDR7 OC Edition (ROG-ASTRAL-RTX5080-O16G-GAMING) White Edition,49990000,https://gearvn.com/products/card-man-hinh-asus-rog-astral-geforce-rtx-5080-16gb-gddr7-oc-edition-rog-astral-rtx5080-o16g-gaming
GPU,ASUS ROG Astral GeForce RTX 5090 32GB GDDR7 OC White Edition (ROG-ASTRAL-RTX5090-O32G-GAMING-WHITE),110000000,https://gearvn.com/products/card-man-hinh-asus-rog-astral-geforce-rtx-5090-32gb-gddr7-oc-white-edition-rog-astral-rtx5090-o32g-gaming-white
GPU,Asus GeForce RTX 5060 DUAL OC 8GB,9690000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-dual-oc-8gb
GPU,ASUS GeForce RTX 5050 Dual 8GB,7890000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5050-dual-8gb
GPU,ASUS GeForce RTX 5050 Prime 8GB,9390000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5050-prime-8gb
GPU,MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC,29990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5070-ti-16g-gaming-trio-oc
GPU,ASUS GeForce RTX 5050 Prime OC 8GB,9590000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5050-prime-oc-8gb
GPU,ASUS GeForce RTX 5050 Dual OC 8GB,8390000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5050-dual-oc-8gb
GPU,Gigabyte GeForce RTX 5050 Windforce OC 8GB,8390000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5050-windforce-oc-8gb
GPU,Zotac GeForce RTX 5060 Ti 16GB Twin Edge OC,13990000,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-ti-16gb-twin-edge-oc
GPU,Gigabyte GeForce RTX 5050 Gaming OC 8GB,8890000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5050-gaming-oc-8gb
GPU,MSI GeForce RTX 5050 Shadow 2X OC 8GB,7690000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5050-shadow-2x-oc-8gb
GPU,MSI GeForce RTX 5050 Ventus 2X OC 8GB,8390000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5050-ventus-2x-oc-8gb
GPU,MSI GeForce RTX 5050 Gaming OC 8GB,8790000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5050-gaming-oc-8gb
GPU,MSI GeForce RTX 5060 Ventus 2X OC 8GB,9690000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ventus-2x-oc-8gb
GPU,MSI GeForce RTX 5060 Shadow 2X OC 8GB,9890000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-shadow-2x-oc-8gb
GPU,Zotac GeForce RTX 5060 Twin Edge OC 8GB,9390000,https://gearvn.com/products/card-man-hinh-zotac-geforce-rtx-5060-twin-edge-oc-8gb
GPU,ASUS Dual GeForce RTX 5070 12GB GDDR7 OC Edition,19990000,https://gearvn.com/products/card-man-hinh-asus-dual-geforce-rtx-5070-12gb-gddr7-oc-edition
GPU,MSI GeForce RTX 5070 Ti 16G GAMING TRIO OC White,32490000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5070-ti-16g-gaming-trio-oc-white
GPU,MSI GeForce RTX 5060 Ventus 2X OC White 8GB,10490000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ventus-2x-oc-white-8gb
GPU,MSI GeForce RTX 5060 Gaming Trio OC 8GB,12990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-gaming-trio-oc-8gb
GPU,MSI GeForce RTX 5060 Gaming Trio OC White 8GB,12990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-gaming-trio-oc-white-8gb
GPU,MSI GeForce RTX 5060 Ti Ventus 2X Plus 8GB,12990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-ventus-2x-plus-8gb
GPU,Gigabyte GeForce RTX 5060  Eagle OC 8GB,10890000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-eagle-oc-8gb
GPU,Gigabyte GeForce RTX 5060  Eagle Ice OC 8GB,10490000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-eagle-ice-oc-8gb
GPU,Gigabyte GeForce RTX 5060  Windforce 8GB,9990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-windforce-8gb
GPU,Gigabyte GeForce RTX 5060  Windforce OC 8GB,9690000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-windforce-oc-8gb
GPU,Asus GeForce RTX 5060 Prime OC 8GB,10690000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-prime-oc-8gb
GPU,Asus GeForce RTX 5060 TUF Gaming OC 8GB,11890000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-tuf-gaming-oc-8gb
GPU,Gigabyte GeForce RTX 5060 Ti Windforce OC 8GB,13490000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-windforce-oc-8gb
GPU,MSI GeForce RTX 5070 12G SHADOW 3X OC,20990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5070-12g-shadow-3x-oc
GPU,MSI GeForce RTX 5060 Ti Ventus 3X OC 16GB,16390000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-ventus-3x-oc-16gb
GPU,MSI GeForce RTX 5060 Ti Ventus 2X Plus 16GB,14590000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-ventus-2x-plus-16gb
GPU,MSI GeForce RTX 5060 Ti Ventus 2X OC Plus 8GB,12990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-ventus-2x-oc-plus-8gb
GPU,MSI GeForce RTX 5060 Ti Vanguard SOC 16GB,18690000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-vanguard-soc-16gb
GPU,MSI GeForce RTX 5060 Ti Shadow 2X OC 8GB,12990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-shadow-2x-oc-8gb
GPU,MSI GeForce RTX 5060 Ti Inspire 2X OC 16GB,16290000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-inspire-2x-oc-16gb
GPU,MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB White,17690000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-gaming-trio-oc-16gb-white
GPU,MSI GeForce RTX 5060 Ti Gaming Trio OC 16GB,17390000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-gaming-trio-oc-16gb
GPU,MSI GeForce RTX 5060 Ti Gaming OC 8GB,14890000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-gaming-oc-8gb
GPU,MSI GeForce RTX 5060 Ti Gaming OC 16GB,16890000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5060-ti-gaming-oc-16gb
GPU,Asus GeForce RTX 5060 Ti DUAL OC 8GB,14290000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-dual-oc-8gb
GPU,Asus GeForce RTX 5060 Ti Prime 8GB,14990000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-prime-8gb
GPU,Asus GeForce RTX 5060 Ti Prime OC 8GB,15390000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-prime-oc-8gb
GPU,Asus GeForce RTX 5060 Ti TUF Gaming OC 8GB,16990000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-tuf-gaming-oc-8gb
GPU,Asus GeForce RTX 5060 Ti DUAL OC 16GB,14690000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-dual-oc-16gb
GPU,Asus GeForce RTX 5060 Ti Prime 16GB,18990000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-prime-16gb
GPU,Asus GeForce RTX 5060 Ti Prime OC 16GB,19490000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-prime-oc-16gb
GPU,Asus GeForce RTX 5060 Ti TUF Gaming OC 16GB,20290000,https://gearvn.com/products/card-man-hinh-asus-geforce-rtx-5060-ti-tuf-gaming-oc-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Gaming OC 16GB,18990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-gaming-oc-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Eagle Ice OC 16GB,17490000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-eagle-ice-oc-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Windforce 16GB,13990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-windforce-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Windforce OC 16GB,14690000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-windforce-oc-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Aorus Elite 16GB,20490000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-aorus-elite-16gb
GPU,Gigabyte GeForce RTX 5060 Ti Eagle OC 16GB,16990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-eagle-oc-16gb
GPU,Gigabyte GeForce RTX 5060 Ti AERO OC 16GB,19690000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5060-ti-aero-oc-16gb
GPU,MSI GeForce RTX 5080 16G VENTUS 3X OC,37490000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5080-16g-ventus-3x-oc
GPU,MSI GeForce RTX 5080 16G VENTUS 3X OC White,38990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5080-16g-ventus-3x-oc-white
GPU,MSI GeForce RTX 5080 16G SHADOW 3X OC,35490000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5080-16g-shadow-3x-oc
GPU,Colorful iGame GeForce RTX 5070 Ti Ultra W OC 16GB-V,29990000,https://gearvn.com/products/card-man-hinh-colorful-igame-geforce-rtx-5070-ti-ultra-w-oc-16gb-v
GPU,GIGABYTE GeForce RTX 5090 WINDFORCE OC 32G (GV-N5090WF3OC-32GD),98990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5090-windforce-oc-32g
GPU,MSI GeForce RTX 5090 32G VENTUS 3X OC,79990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5090-32g-ventus-3x-oc-1
GPU,MSI GeForce RTX 5080 16G VENTUS 3X OC PLUS,38990000,https://gearvn.com/products/card-man-hinh-msi-geforce-rtx-5080-16g-ventus-3x-oc-plus
GPU,ASUS Prime GeForce RTX 5070 12GB GDDR7 (PRIME-RTX5070-12G),19890000,https://gearvn.com/products/card-man-hinh-asus-prime-rtx5070-12g
GPU,ASUS Prime GeForce RTX 5070 12GB GDDR7 OC Edition (PRIME-RTX5070-O12G),20490000,https://gearvn.com/products/card-man-hinh-asus-prime-rtx5070-o12g
GPU,ASUS TUF Gaming GeForce RTX 5070 12GB GDDR7 (TUF-RTX5070-12G-GAMING),22490000,https://gearvn.com/products/card-man-hinh-asus-tuf-rtx5070-12g-gaming
GPU,ASUS TUF Gaming GeForce RTX 5070 12GB GDDR7 OC Edition(TUF-RTX5070-O12G-GAMING),24990000,https://gearvn.com/products/card-man-hinh-asus-tuf-rtx5070-o12g-gaming
GPU,ASUS ROG Strix GeForce RTX 5070 12GB GDDR7 (ROG-STRIX-RTX5070-12G-GAMING),25490000,https://gearvn.com/products/card-man-hinh-asus-rog-strix-rtx5070-12g-gaming
GPU,ASUS ROG Strix GeForce RTX 5070 12GB GDDR7 OC Edition (ROG-STRIX-RTX5070-O12G-GAMING),26490000,https://gearvn.com/products/card-man-hinh-asus-rog-strix-rtx5070-o12g-gaming
GPU,ASUS ROG Strix GeForce RTX 5070 Ti 16GB GDDR7 (ROG-STRIX-RTX5070TI-16G-GAMING),39490000,https://gearvn.com/products/card-man-hinh-asus-rog-strix-rtx5070ti-16g-gaming
GPU,ASUS ROG Strix GeForce RTX 5070 Ti 16GB GDDR7 OC Edition (ROG-STRIX-RTX5070TI-O16G-GAMING),39990000,https://gearvn.com/products/card-man-hinh-asus-rog-strix-rtx5070ti-o16g-gaming
GPU,GIGABYTE GeForce RTX 5070 WINDFORCE OC SFF 12G (GV-N5070WF3OC-12GD),20890000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-windforce-oc-sff-12g
GPU,GIGABYTE GeForce RTX 5070 AERO OC 12G (GV-N5070AERO OC-12GD),26990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-aero-oc-12g
GPU,GIGABYTE GeForce RTX 5070 EAGLE OC SFF 12G (GV-N5070EAGLE OC-12GD),24990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-eagle-oc-sff-12g
GPU,GIGABYTE GeForce RTX 5070 EAGLE OC ICE SFF 12G (GV-N5070EAGLEOC ICE-12GD),25490000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-eagle-oc-ice-sff-12g
GPU,GIGABYTE GeForce RTX 5070 GAMING OC 12G (GV-N5070GAMING OC-12GD),26990000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-gaming-oc-12g
GPU,GIGABYTE GeForce RTX 5070 Ti WINDFORCE OC SFF 16G (GV-N507TWF3OC-16GD),28000000,https://gearvn.com/products/card-man-hinh-gigabyte-geforce-rtx-5070-ti-windforce-oc-sff-16g
